LAST UPDATED: 6/10/2021,Code Type,Code,Category,Description,Charges,Self-Pay Rate
,CPTHCPCS,64550,CPT AND HCPCS L,APPLICATION SURFACE NEUROSTIMULATOR,30,22.5
,CPTHCPCS,64553,CPT AND HCPCS L,PRQ IMPLTJ NEUROSTIMULATOR ELTRD CRANIAL NERVE,1364,1023
,CPTHCPCS,64555,CPT AND HCPCS L,PRQ IMPLTJ NEUROSTIMULATOR ELTRD PERIPHERAL NRV,1320,990
,CPTHCPCS,64561,CPT AND HCPCS L,PRQ IMPLTJ NEUROSTIM ELTRD SACRAL NRVE W/IMAGING,1173,879.75
,CPTHCPCS,64566,CPT AND HCPCS L,POST TIB NEUROSTIMULATION PRQ NEEDLE ELECTRODE,117,87.75
,CPTHCPCS,64568,CPT AND HCPCS L,INC IMPLTJ CRNL NRV NSTIM ELTRDS & PULSE GENER,2510,1882.5
,CPTHCPCS,64569,CPT AND HCPCS L,REVISION/REPLMT NEUROSTIMLATOR ELTRD CRANIAL NRV,3044,2283
,CPTHCPCS,64570,CPT AND HCPCS L,REMOVAL CRNL NRV NSTIM ELTRDS & PULSE GENERATO,2853,2139.75
,CPTHCPCS,64575,CPT AND HCPCS L,INC IMPLTJ PERIPH NERVE NEUROSTIMULATOR ELTRD,1286,964.5
,CPTHCPCS,64580,CPT AND HCPCS L,INC IMPLTJ NSTIM ELTRD NEUROMUSCULAR,1187,890.25
,CPTHCPCS,64581,CPT AND HCPCS L,INC IMPLTJ NEUROSTIMULATOR ELTRD SACRAL NERVE,2558,1918.5
,CPTHCPCS,64585,CPT AND HCPCS L,REVJ/RMVL PERIPHERAL NEUROSTIMULATOR ELECTRODE,575,431.25
,CPTHCPCS,64590,CPT AND HCPCS L,INSERTION/RPLCMT PERIPHERAL/GASTRIC NPGR,644,483
,CPTHCPCS,64595,CPT AND HCPCS L,REVISION/RMVL PERIPHERAL/GASTRIC NPGR,486,364.5
,CPTHCPCS,64600,CPT AND HCPCS L,DSTRJ TRIGEMINAL NRV SUPRAORB INFRAORB BRANCH,892,669
,CPTHCPCS,64605,CPT AND HCPCS L,DSTRJ NEUROLYTIC TRIGEMINAL NRV 2/3 DIV BRANCH,1352,1014
,CPTHCPCS,64610,CPT AND HCPCS L,DSTRJ NEURLYTIC TRIGEM NRV 2/3 DIV RADIO MONITOR,1912,1434
,CPTHCPCS,64611,CPT AND HCPCS L,CHEMODENERV PAROTID&SUBMANDIBL SALIVARY GLNDS,420,315
,CPTHCPCS,64612,PROF BILLING,CHEMODNRVTJ MUSC MUSC INNERVATED FACIAL NRV UNIL,466,349.5
,CPTHCPCS,64615,CPT AND HCPCS L,CHEMODERVATE FACIAL/TRIGEM/CERV MUSC MIGRAINE,493,369.75
,CPTHCPCS,64616,CPT AND HCPCS L,CHEMODENERVATION MUSCLE NECK UNILAT FOR DYSTONIA,436,327
,CPTHCPCS,64617,CPT AND HCPCS L,CHEMODENERVATION MUSCLE LARYNX UNILAT W/EMG,421,315.75
,CPTHCPCS,64620,CPT AND HCPCS L,DSTRJ NEUROLYTIC AGENT INTERCOSTAL NERVE,670,502.5
,CPTHCPCS,64630,CPT AND HCPCS L,DSTRJ NEUROLYTIC AGENT PUDENDAL NERVE,733,549.75
,CPTHCPCS,64632,CPT AND HCPCS L,DSTRJ NEUROLYTIC PLANTAR COMMON DIGITAL NERVE,263,197.25
,CPTHCPCS,64633,CPT AND HCPCS L,DSTR NROLYTC AGNT PARVERTEB FCT SNGL CRVCL/THORA,862,646.5
,CPTHCPCS,64634,CPT AND HCPCS L,DSTR NROLYTC AGNT PARVERTEB FCT ADDL CRVCL/THORA,261,195.75
,CPTHCPCS,64635,CPT AND HCPCS L,DSTR NROLYTC AGNT PARVERTEB FCT SNGL LMBR/SACRAL,850,637.5
,CPTHCPCS,64636,CPT AND HCPCS L,DSTR NROLYTC AGNT PARVERTEB FCT ADDL LMBR/SACRAL,229,171.75
,CPTHCPCS,64640,CPT AND HCPCS L,DSTRJ NEUROLYTIC AGENT OTHER PERIPHERAL NERVE,470,352.5
,CPTHCPCS,64642,PROF BILLING,CHEMODENERVATION ONE EXTREMITY 1-4 MUSCLE,430,322.5
,CPTHCPCS,64643,PROF BILLING,CHEMODENERVATION 1 EXTREMITY EA ADDL 1-4 MUSCLE,286,214.5
,CPTHCPCS,64644,PROF BILLING,CHEMODENERVATION 1 EXTREMITY 5 OR MORE MUSCLES,468,351
,CPTHCPCS,64645,PROF BILLING,CHEMODENERVATION 1 EXTREMITY EA ADDL 5/> MUSCLES,329,246.75
,CPTHCPCS,64646,CPT AND HCPCS L,CHEMODENERVATION OF TRUNK MUSCLE 1-5 MUSCLES,448,336
,CPTHCPCS,64647,CPT AND HCPCS L,CHEMODENERVATION OF TRUNK 6 OR MORE MUSCLES,531,398.25
,CPTHCPCS,64650,CPT AND HCPCS L,CHEMODENERVATION ECCRINE GLANDS BOTH AXILLAE,165,123.75
,CPTHCPCS,64653,CPT AND HCPCS L,CHEMODENERVATION ECCRINE GLANDS OTH AREA PER DAY,208,156
,CPTHCPCS,64680,CPT AND HCPCS L,DSTRJ NEUROLYTIC W/WO RAD MONITOR CELIAC PLEXUS,624,468
,CPTHCPCS,64681,CPT AND HCPCS L,DSTRJ NULYT W/WORAD MNTR SUPRIOR HYPOGSTR PLEXUS,1055,791.25
,CPTHCPCS,64702,CPT AND HCPCS L,NEUROPLASTY DIGITAL 1/BOTH SAME DIGIT,1939,1454.25
,CPTHCPCS,64704,CPT AND HCPCS L,NEUROPLASTY NERVE HAND/FOOT,1237,927.75
,CPTHCPCS,64708,CPT AND HCPCS L,NEURP MAJOR PRPH NRV ARM/LEG OPN OTH/THN SPEC,2017,1512.75
,CPTHCPCS,64712,CPT AND HCPCS L,NEURP MAJOR PRPH NRV OPN ARM/LEG SCIATIC NRV,2356,1767
,CPTHCPCS,64713,CPT AND HCPCS L,NEURP MAJOR PRPH NRV OPN ARM/LEG BRACH PLEXUS,3012,2259
,CPTHCPCS,64714,CPT AND HCPCS L,NEURP MAJOR PRPH NRV OPN ARM/LEG LMBR PLEXUS,2789,2091.75
,CPTHCPCS,64716,CPT AND HCPCS L,NEUROPLASTY &/TRANSPOSITION CRANIAL NERVE,2059,1544.25
,CPTHCPCS,64718,CPT AND HCPCS L,NEUROPLASTY &/TRANSPOSITION ULNAR NERVE ELBOW,2382,1786.5
,CPTHCPCS,64719,CPT AND HCPCS L,NEUROPLASTY &/TRANSPOSITION ULNAR NERVE WRIST,1611,1208.25
,CPTHCPCS,64721,CPT AND HCPCS L,NEUROPLASTY &/TRANSPOS MEDIAN NRV CARPAL TUNNE,1719,1289.25
,CPTHCPCS,64722,CPT AND HCPCS L,DECOMPRESSION UNSPECIFIED NERVE,1439,1079.25
,CPTHCPCS,64726,CPT AND HCPCS L,DECOMPRESSION PLANTAR DIGITAL NERVE,1045,783.75
,CPTHCPCS,64727,CPT AND HCPCS L,INTERNAL NEUROLYSIS REQ OPERATING MICROSCOPE,712,534
,CPTHCPCS,64732,CPT AND HCPCS L,TRANSECTION/AVULSION SUPRAORBITAL NERVE,1727,1295.25
,CPTHCPCS,64734,CPT AND HCPCS L,TRANSECTION/AVULSION INFRAORBITAL NERVE,1952,1464
,CPTHCPCS,64736,CPT AND HCPCS L,TRANSECTION/AVULSION MENTAL NERVE,1438,1078.5
,CPTHCPCS,64738,CPT AND HCPCS L,TRANSECTION/AVULSION INF ALVEOLAR NRV W/OSTEO,1792,1344
,CPTHCPCS,64740,CPT AND HCPCS L,TRANSECTION/AVULSION LINGUAL NERVE,1877,1407.75
,CPTHCPCS,64742,CPT AND HCPCS L,TRANSECTION/AVULSION FACIAL NRV DIFFERENT/CMPL,1891,1418.25
,CPTHCPCS,64744,CPT AND HCPCS L,TRANSECTION/AVULSION GREATER OCCIPITAL NERVE,1915,1436.25
,CPTHCPCS,64746,CPT AND HCPCS L,TRANSECTION/AVULSION PHRENIC NERVE,1664,1248
,CPTHCPCS,64752,CPT AND HCPCS L,TRANSECTION/AVULSION VAGUS NRV TRANSTHORACIC,1652,1239
,CPTHCPCS,64755,CPT AND HCPCS L,TRANSECTION/AVULSION VAGUS NERVES,3526,2644.5
,CPTHCPCS,64760,CPT AND HCPCS L,TRANSECTION/AVULSION VAGUS NERVE ABDOMINAL,1981,1485.75
,CPTHCPCS,64761,CPT AND HCPCS L,TRANSECTION/AVULSION PUDENDAL NERVE,1540,1155
,CPTHCPCS,64763,CPT AND HCPCS L,TRNSXJ/AVLSN OBTURAT NRV XPELV W/WO TENOTOMY,1978,1483.5
,CPTHCPCS,64766,CPT AND HCPCS L,TRNSXJ/AVLSN OBTURAT NRV INPELV W/WO TENOTOMY,2396,1797
,CPTHCPCS,64771,CPT AND HCPCS L,TRANSECTION/AVULSION OTH CRANIAL NRV XDRL,2290,1717.5
,CPTHCPCS,64772,CPT AND HCPCS L,TRANSECTION/AVULSION OTH SPINAL NRV XDRL,2178,1633.5
,CPTHCPCS,64774,CPT AND HCPCS L,EXC NEUROMA CUTAN NRV SURGLY IDENTIFIABLE,1569,1176.75
,CPTHCPCS,64776,CPT AND HCPCS L,EXC NEUROMA DIGITAL NERVE 1 OR BOTH SAME DIGIT,1561,1170.75
,CPTHCPCS,64778,CPT AND HCPCS L,EXCISION NEUROMA DIGITAL NRV EA ADDL DIGIT,710,532.5
,CPTHCPCS,64782,CPT AND HCPCS L,EXC NEUROMA HAND/FOOT XCP DIGITAL NERVE,1771,1328.25
,CPTHCPCS,64783,CPT AND HCPCS L,EXC NEUROMA HAND/FOOT EA NRV XCP SM DGT,848,636
,CPTHCPCS,64784,CPT AND HCPCS L,EXC NEUROMA MAJOR PERIPHERAL NRV XCP SCIATIC,2803,2102.25
,CPTHCPCS,64786,CPT AND HCPCS L,EXCISION NEUROMA SCIATIC NERVE,3883,2912.25
,CPTHCPCS,64787,CPT AND HCPCS L,IMPLANTATION NERVE END BONE/MUSCLE,933,699.75
,CPTHCPCS,64788,CPT AND HCPCS L,EXC NEUROFIBROMA/NEUROLEMMOMA CUTAN NRV,1612,1209
,CPTHCPCS,64790,CPT AND HCPCS L,EXC NEUROFIBROMA/NEUROLEMMOMA MAJOR PRPH NRV,3241,2430.75
,CPTHCPCS,64792,CPT AND HCPCS L,EXC NEUROFIBROMA/NEUROLEMMOMA EXTNSV,4217,3162.75
,CPTHCPCS,64795,CPT AND HCPCS L,BIOPSY NERVE,774,580.5
,CPTHCPCS,64802,CPT AND HCPCS L,SYMPATHECTOMY CERVICAL,3262,2446.5
,CPTHCPCS,64804,CPT AND HCPCS L,SYMPATHECTOMY CERVICOTHORACIC,4581,3435.75
,CPTHCPCS,64809,CPT AND HCPCS L,SYMPATHECTOMY THORACOLUMBAR,4158,3118.5
,CPTHCPCS,64818,CPT AND HCPCS L,SYMPATHECTOMY LUMBAR,3022,2266.5
,CPTHCPCS,64820,CPT AND HCPCS L,SYMPATHECTOMY DIGITAL ARTERIES EACH DIGIT,2758,2068.5
,CPTHCPCS,64821,CPT AND HCPCS L,SYMPATHECTOMY ULNAR ARTERY,2681,2010.75
,CPTHCPCS,64822,CPT AND HCPCS L,SYMPATHECTOMY ULNAR ARTERY,2681,2010.75
,CPTHCPCS,64823,CPT AND HCPCS L,SYMPATHECTOMY SUPERFICIAL PALMAR ARCH,3050,2287.5
,CPTHCPCS,64831,CPT AND HCPCS L,SUTURE DIGITAL NERVE HAND/FOOT 1 NERVE,2761,2070.75
,CPTHCPCS,64832,CPT AND HCPCS L,SUTR DIGITAL NRV HAND/FOOT EA DGTAL NRV,1304,978
,CPTHCPCS,64834,CPT AND HCPCS L,SUTURE 1 NERVE HAND/FOOT COMMON SENSORY NERVE,2866,2149.5
,CPTHCPCS,64835,CPT AND HCPCS L,SUTURE 1 NERVE MEDIAN MOTOR THENAR,3145,2358.75
,CPTHCPCS,64836,CPT AND HCPCS L,SUTURE 1 NERVE ULNAR MOTOR,3148,2361
,CPTHCPCS,64837,CPT AND HCPCS L,SUTURE EACH ADDITIONAL NERVE HAND/FOOT,1427,1070.25
,CPTHCPCS,64840,CPT AND HCPCS L,SUTURE POSTERIOR TIBIAL NERVE,3728,2796
,CPTHCPCS,64856,CPT AND HCPCS L,SUTR PRPH NRV ARM/LEG XCP SCIATIC W/TRPOS,3917,2937.75
,CPTHCPCS,64857,CPT AND HCPCS L,SUTR PRPH NRV ARM/LEG XCP SCIATIC W/O TRPOS,4079,3059.25
,CPTHCPCS,64858,CPT AND HCPCS L,SUTURE SCIATIC NERVE,4565,3423.75
,CPTHCPCS,64859,CPT AND HCPCS L,SUTURE EACH ADDITIONAL PERIPHERAL NERVE,963,722.25
,CPTHCPCS,64861,CPT AND HCPCS L,SUTURE BRACHIAL PLEXUS,5966,4474.5
,CPTHCPCS,64862,CPT AND HCPCS L,SUTURE LUMBAR PLEXUS,5268,3951
,CPTHCPCS,64864,CPT AND HCPCS L,SUTURE FACIAL NERVE EXTRACRANIAL,3451,2588.25
,CPTHCPCS,64865,CPT AND HCPCS L,SUTURE FACIAL NERVE INFRATEMPORAL W/WO GRAFT,4349,3261.75
,CPTHCPCS,64866,CPT AND HCPCS L,ANASTOMOSIS FACIAL-SPINAL ACCESSORY,4930,3697.5
,CPTHCPCS,64868,CPT AND HCPCS L,ANASTOMOSIS FACIAL HYPOGLOSSAL,3866,2899.5
,CPTHCPCS,64870,CPT AND HCPCS L,ANASTOMOSIS FACIAL-PHRENIC,3478,2608.5
,CPTHCPCS,64872,CPT AND HCPCS L,SUTURE NERVE REQ SECONDARY/DELAYED SUTURE,454,340.5
,CPTHCPCS,64874,CPT AND HCPCS L,SUTURE NERVE REQ XTNSV MOBIL/TRPOS NERVE,678,508.5
,CPTHCPCS,64876,CPT AND HCPCS L,SUTURE NERVE REQ SHORTENING BONE EXTREMITY,771,578.25
,CPTHCPCS,64885,CPT AND HCPCS L,NERVE GRAFT HEAD/NECK </ 4 CM,4427,3320.25
,CPTHCPCS,64886,CPT AND HCPCS L,NERVE GRAFT HEAD/NECK >4 CM,5108,3831
,CPTHCPCS,64890,CPT AND HCPCS L,NERVE GRAFT 1 STRAND HAND/FOOT </4 CM,4182,3136.5
,CPTHCPCS,64891,CPT AND HCPCS L,NRV GRF 1 STRAND HAND/FOOT >4 CM,4437,3327.75
,CPTHCPCS,64892,CPT AND HCPCS L,NERVE GRAFT 1 STRAND ARM/LEG <4 CM,4221,3165.75
,CPTHCPCS,64893,CPT AND HCPCS L,NERVE GRAFT 1 STRAND ARM/LEG >4 CM,4348,3261
,CPTHCPCS,64895,CPT AND HCPCS L,NERVE GRAFT MLT STRANDS HAND/FOOT </4 CM,5338,4003.5
,CPTHCPCS,64896,CPT AND HCPCS L,NERVE GRAFT MLT STRANDS HAND/FOOT > 4 CM,5557,4167.75
,CPTHCPCS,64897,CPT AND HCPCS L,NERVE GRAFT MLT STRANDS ARM/LEG </4 CM,4890,3667.5
,CPTHCPCS,64898,CPT AND HCPCS L,NERVE GRAFT MLT STRANDS ARM/LEG >4 CM,5312,3984
,CPTHCPCS,64901,CPT AND HCPCS L,NERVE GRAFT EACH NERVE 1 STRAND,2407,1805.25
,CPTHCPCS,64902,CPT AND HCPCS L,NERVE GRAFT EACH NERVE MULTIPLE STRANDS,2791,2093.25
,CPTHCPCS,64905,CPT AND HCPCS L,NERVE PEDICLE TRANSFER FIRST STAGE,4102,3076.5
,CPTHCPCS,64907,CPT AND HCPCS L,NERVE PEDICAL TRANSFER SECOND STAGE,5054,3790.5
,CPTHCPCS,64910,CPT AND HCPCS L,NERVE REPAIR W/CONDUIT EACH NERVE,3067,2300.25
,CPTHCPCS,64911,CPT AND HCPCS L,NERVE REPAIR W/AUTOGENOUS VEIN GRAFT EA NERVE,3958,2968.5
,CPTHCPCS,64912,CPT AND HCPCS L,NRV RPR W/NRV ALGRFT 1ST,2991,2243.25
,CPTHCPCS,64913,CPT AND HCPCS L,NRV RPR W/NRV ALGRFT EA ADDL,603,452.25
,CPTHCPCS,65091,CPT AND HCPCS L,EVISCERATION OCULAR CONTENTS W/O IMPLANT,2466,1849.5
,CPTHCPCS,65093,CPT AND HCPCS L,EVISCERATION OCULAR CONTENTS W/IMPLANT,2440,1830
,CPTHCPCS,65101,CPT AND HCPCS L,ENUCLEATION OF EYE W/O IMPLANT,2864,2148
,CPTHCPCS,65103,CPT AND HCPCS L,ENUCLEATION EYE IMPLT MUSC X ATTACHED IMPLT,2982,2236.5
,CPTHCPCS,65105,CPT AND HCPCS L,ENUCLEATION EYE IMPLT MUSC ATTACHED IMPLT,3553,2664.75
,CPTHCPCS,65110,CPT AND HCPCS L,EXENTERATION ORBIT REMVL ORBITAL CONTENTS ONLY,4697,3522.75
,CPTHCPCS,65112,CPT AND HCPCS L,EXENTERATION ORBIT RMVL ORBIT CONTENTS & BONE,5438,4078.5
,CPTHCPCS,65114,CPT AND HCPCS L,EXNTJ ORBIT RMVL ORB CNTS W/MUSC/MYOQ FLAP,5698,4273.5
,CPTHCPCS,65125,CPT AND HCPCS L,MODIFICAJ OC IMPLT W/PLMT/RPLCMT PEGS SPX,1115,836.25
,CPTHCPCS,65130,CPT AND HCPCS L,INSJ OC IMPLT SEC AFTER EVSC SCLL SHELL,2837,2127.75
,CPTHCPCS,65135,CPT AND HCPCS L,INSJ OC IMPLT AFTER ENCL MUSC X ATTACHED,2877,2157.75
,CPTHCPCS,65140,CPT AND HCPCS L,INSJ OC IMPLT AFTER ENCL MUSC ATTACHED,3125,2343.75
,CPTHCPCS,65150,CPT AND HCPCS L,REINSERTION OCULAR IMPLT W/WO CONJUNCTIVAL GRAFT,2251,1688.25
,CPTHCPCS,65155,CPT AND HCPCS L,REINSERTION OCULAR IMPLT RNFCMT &/ ATTACH MUSCLE,3270,2452.5
,CPTHCPCS,65175,CPT AND HCPCS L,REMOVAL OCULAR IMPLANT,2553,1914.75
,CPTHCPCS,65205,PROF BILLING,REMOVAL FB EYE CONJUNCTIVAL SUPERFICIAL,115,86.25
,CPTHCPCS,65210,CPT AND HCPCS L,RMVL FB XTRNL EYE EMBED SCJNCL/SCLERAL NONPERFOR,163,122.25
,CPTHCPCS,65220,CPT AND HCPCS L,RMVL FB XTRNL EYE CORNEAL W/O SLIT LAMP,165,123.75
,CPTHCPCS,65222,CPT AND HCPCS L,RMVL FB XTRNL EYE CORNEAL W/SLIT LAMP,203,152.25
,CPTHCPCS,65235,CPT AND HCPCS L,RMVL FB INTRAOCULAR ANT CHAMBER EYE/LENS,2715,2036.25
,CPTHCPCS,65260,CPT AND HCPCS L,RMVL FB IO FROM POST SEG MAG XTRJ ANT/POST ROUTE,3673,2754.75
,CPTHCPCS,65265,CPT AND HCPCS L,RMVL FB IO FROM POST SEG NONMAGNETIC XTRJ,4126,3094.5
,CPTHCPCS,65270,CPT AND HCPCS L,RPR LAC CJNC W/WO NONPERFOR LAC SCLERA DIR CLSR,537,402.75
,CPTHCPCS,65272,CPT AND HCPCS L,RPR LAC CJNC MOBLJ& REARGMT W/O HOSPITALIZATION,1343,1007.25
,CPTHCPCS,65273,CPT AND HCPCS L,RPR LAC CJNC MOBLJ & REARGMT W/HOSPIZATION,1454,1090.5
,CPTHCPCS,65275,CPT AND HCPCS L,RPR LAC CORNEA NONPERFOR W/WO RMVL FOREIGN BODY,1762,1321.5
,CPTHCPCS,65280,CPT AND HCPCS L,RPR LAC CORNEA&/SCLERA PERFOR X INVG UVEAL TIS,2641,1980.75
,CPTHCPCS,65285,CPT AND HCPCS L,RPR LAC CORN&/SCLRA PERF W/REPOS/RESCJ UVEAL T,4230,3172.5
,CPTHCPCS,65286,CPT AND HCPCS L,RPR LAC APPL TISSUE GLUE WOUND CORNEA&/SCLERA,1892,1419
,CPTHCPCS,65290,CPT AND HCPCS L,RPR WND EXTRAOCULAR MUSCLE TENDON&/TENON CAPSU,1871,1403.25
,CPTHCPCS,65400,CPT AND HCPCS L,EXCISION LESION CORNEA XCP PTERYGIUM,2297,1722.75
,CPTHCPCS,65410,CPT AND HCPCS L,BIOPSY CORNEA,397,297.75
,CPTHCPCS,65420,CPT AND HCPCS L,EXCISION/TRANSPOSITION PTERYGIUM W/O GRAFT,1441,1080.75
,CPTHCPCS,65426,CPT AND HCPCS L,EXCISION/TRANSPOSITION PTERYGIUM W/GRAFG,1822,1366.5
,CPTHCPCS,65430,CPT AND HCPCS L,CORNEA SCRAPING DIAGNOSTIC SMEAR &/CULTURE,394,295.5
,CPTHCPCS,65435,CPT AND HCPCS L,RMVL CORNEAL EPITHELIUM W/WO CHEMOCAUTERIZATION,265,198.75
,CPTHCPCS,65436,CPT AND HCPCS L,RMVL CORNEAL EPITHELIUM W/APPL CHELATING AGENT,1414,1060.5
,CPTHCPCS,65450,CPT AND HCPCS L,DSTRJ LESION CRYOTHER PHOTO/THERMOCAUTZATION,1226,919.5
,CPTHCPCS,65600,CPT AND HCPCS L,MULTIPLE PUNCTURES ANTERIOR CORNEA,1305,978.75
,CPTHCPCS,65710,CPT AND HCPCS L,KERATOPLASTY ANTERIOR LAMELLAR,4605,3453.75
,CPTHCPCS,65730,CPT AND HCPCS L,KERATOPLASTY PENTRG EXCEPT APHAKIA/PSEUDOPHAKIA,5097,3822.75
,CPTHCPCS,65750,CPT AND HCPCS L,KERATOPLASTY PENETRAING APHAKIA,5121,3840.75
,CPTHCPCS,65755,CPT AND HCPCS L,KERATOPLASTY PENETRATING PSEUDOPHAKIA,5095,3821.25
,CPTHCPCS,65756,CPT AND HCPCS L,KERATOPLASTY ENDOTHELIAL,4879,3659.25
,CPTHCPCS,65770,CPT AND HCPCS L,KERATOPROSTHESIS,5310,3982.5
,CPTHCPCS,65772,CPT AND HCPCS L,CRNL RELAXING INC CORRJ INDUCED ASTIGMATISM,1548,1161
,CPTHCPCS,65775,CPT AND HCPCS L,CRNL WEDGE RESCJ CORRJ INDUCED ASTIGMATISM,2120,1590
,CPTHCPCS,65778,CPT AND HCPCS L,PLACE AMNIOTIC MEMBRA OCULAR SURFACE W/O SUTURES,212,159
,CPTHCPCS,65779,CPT AND HCPCS L,PLACE AMNIOTIC MEMBRANE OCULAR SURFACE SUTURED,579,434.25
,CPTHCPCS,65780,CPT AND HCPCS L,OCULAR SURFACE RECONSTRUCTION AMNIOTIC MEMBRANE,2539,1904.25
,CPTHCPCS,65781,CPT AND HCPCS L,OCULAR SURFACE RECONSTRUCTION LIMBAL ALLOGRAFT,5080,3810
,CPTHCPCS,65782,CPT AND HCPCS L,OCCULAR SURFACE RECONSTRUCTION LIMBAL AUTOGRAFT,4379,3284.25
,CPTHCPCS,65785,PROF BILLING,IMPLTJ NTRSTRML CRNL RNG SEG,1686,1264.5
,CPTHCPCS,65800,CPT AND HCPCS L,PARACENTSIS ANT CHAMB EYE ASPIR AQUEOUS SPX,347,260.25
,CPTHCPCS,65810,CPT AND HCPCS L,PARACENTSIS ANT CHAM RMVL VITREOUS W/WO AIR INJX,1773,1329.75
,CPTHCPCS,65815,CPT AND HCPCS L,PARACEN ANT CHAM RMVL BLOOD W/WO IRRIG&/AIR IN,1818,1363.5
,CPTHCPCS,65820,CPT AND HCPCS L,GONIOTOMY,3087,2315.25
,CPTHCPCS,65850,CPT AND HCPCS L,TRABECULOTOMY AB EXTERNO,3317,2487.75
,CPTHCPCS,65855,CPT AND HCPCS L,TRABECULOPLASTY LASER SURG 1/> SESSIONS,792,594
,CPTHCPCS,65860,CPT AND HCPCS L,SEVERING ADHESIONS ANTERIOR SEGMENT LASER SPX,962,721.5
,CPTHCPCS,65865,CPT AND HCPCS L,SEVERING ADS ANT SEG INCAL TQ SPX GONIOSYNECHIAE,1804,1353
,CPTHCPCS,65870,CPT AND HCPCS L,SEVERING ADS ANT SEG INCAL SPX ANT SYNECHIAE,2249,1686.75
,CPTHCPCS,65875,CPT AND HCPCS L,SEVERING ADS ANT SEG INCAL SPX POST SYNECHIAE,2401,1800.75
,CPTHCPCS,65880,CPT AND HCPCS L,SEVERING ADS ANT SEG INCAL SPX CORNEOVITREAL,2527,1895.25
,CPTHCPCS,65900,CPT AND HCPCS L,RMVL EPITHELIAL DOWNGROWTH ANT CHAMBER EYE,3702,2776.5
,CPTHCPCS,65920,CPT AND HCPCS L,RMVL IMPLANTED MATERIAL ANTERIO SEGMENT EYE,3003,2252.25
,CPTHCPCS,65930,CPT AND HCPCS L,RMVL BLOOD CLOT ANTERIOR SEGMENT EYE,2424,1818
,CPTHCPCS,66020,CPT AND HCPCS L,INJX ANTERIOR CHAMBER EYE AIR/LIQUID SPX,501,375.75
,CPTHCPCS,66030,CPT AND HCPCS L,INJX ANTERIOR CHAMBER EYE MEDICATION SPX,423,317.25
,CPTHCPCS,66130,CPT AND HCPCS L,EXCISION LESION SCLERA,2165,1623.75
,CPTHCPCS,66150,CPT AND HCPCS L,FSTLJ SCLERA GLAUCOMA TREPHIN W/IRIDECTOMY,3342,2506.5
,CPTHCPCS,66155,CPT AND HCPCS L,FSTLJ SCLERA GLAUCOMA THERMOCAUT IRRIDEC,3339,2504.25
,CPTHCPCS,66160,CPT AND HCPCS L,FSTLJ SCLERA SCLERECTOMY PUNCH/SCISSORS IRIDECT,3765,2823.75
,CPTHCPCS,66165,CPT AND HCPCS L,FSTLJ SCLERA GLAUCOMA IRIDENCLEISIS/IRIDOTASIS,2409,1806.75
,CPTHCPCS,66170,CPT AND HCPCS L,FSTLJ SCLERA GLAUCOMA TRABECULECT AB EXTERNO,4170,3127.5
,CPTHCPCS,66172,CPT AND HCPCS L,FSTLJ SCLERA GLC TRBEC AB EXTERNO SCARRING,4543,3407.25
,CPTHCPCS,66174,CPT AND HCPCS L,TRLUML DILAT AQUEOUS CANAL W/O DEVICE/STENT,3721,2790.75
,CPTHCPCS,66175,CPT AND HCPCS L,TRLUML DILAT AQUEOUS CANAL W/DEVICE/STENT,3781,2835.75
,CPTHCPCS,66179,PROF BILLING,AQUEOUS SHUNT EYE W/O GRAFT,4244,3183
,CPTHCPCS,66180,CPT AND HCPCS L,AQUEOUS SHUNT EXTRAOCULAR RESERVOIR,4480,3360
,CPTHCPCS,66183,CPT AND HCPCS L,INSERT ANTER DRAINAGE DEV W/O EXTRAOC RESERVOIR,3925,2943.75
,CPTHCPCS,66184,PROF BILLING,REVISION OF AQUEOUS SHUNT,3093,2319.75
,CPTHCPCS,66185,CPT AND HCPCS L,REVISION AQUEOUS SHUNT EXTRAOCULAR RESERVOIR,3330,2497.5
,CPTHCPCS,66220,CPT AND HCPCS L,REPAIR SCLERAL STAPHYLOMA W/O GRAFT,2491,1868.25
,CPTHCPCS,66225,CPT AND HCPCS L,REPAIR SCLERAL STAPHYLOMA W/GRAFT,3670,2752.5
,CPTHCPCS,66250,CPT AND HCPCS L,REVJ/RPR OPRATIVE WOUND ANTERIOR SEGMENT,2121,1590.75
,CPTHCPCS,66500,CPT AND HCPCS L,IRIDOTOMY STAB INC SPX XCP TRANSFIXION,1367,1025.25
,CPTHCPCS,66505,CPT AND HCPCS L,IRIDOTOMY STAB INC SPX TRANSFIXION,1497,1122.75
,CPTHCPCS,66600,CPT AND HCPCS L,IRDEC CRNLSCLRL/CRNL SCTJ RMVL LES,3208,2406
,CPTHCPCS,66605,CPT AND HCPCS L,IRDEC CRNLSCLRL/CRNL SCTJ CYCLECTOMY,4066,3049.5
,CPTHCPCS,66625,CPT AND HCPCS L,IRDEC CRNLSCLRL/CRNL SCTJ PRPH GLC SPX,1635,1226.25
,CPTHCPCS,66630,CPT AND HCPCS L,IRDEC CRNLSCLRL/CRNL SCTJ SECTOR GLC SPX,2167,1625.25
,CPTHCPCS,66635,CPT AND HCPCS L,IRDEC CRNLSCLRL/CRNL SCTJ OPTICAL SPX,2252,1689
